# XC11_off_x XC11_off_y XC13_off_x XC13_off_y XC15_off_x XC15_off_y BA_5 MA_5 BA_6 MA_6 BA_7 MA_7 AC11_amp AC11_sig_x AC11_sig_y AC11_theta AC13_amp AC13_sig_x AC13_sig_y AC13_theta AC15_amp AC15_sig_x AC15_sig_y AC15_theta 
6.310767924221018177e+00 3.665489740107516603e+00 8.635368053393687404e+00 4.968110453201295407e+00 1.105230621073737396e+01 6.281355245546087041e+00 7.072362294580969433e-01 2.346329523168412035e+00 8.749189967844690496e-01 2.489104471450484191e+00 1.030000603483878674e+00 2.640203526835206649e+00 4.590750514550634875e+00 8.878967527661785653e+00 7.579792462845387213e+00 2.619416183598887216e+01 5.507002504431468104e+00 8.888254095966836132e+00 7.443519071008404708e+00 2.455347143019716682e+01 6.443677386000598695e+00 7.292827830998883876e+00 1.007140016680265404e+01 1.472718702926281154e+01
5.840360532508370284e+00 3.550116210533060812e+00 8.206856757266667302e+00 4.895362528843818062e+00 1.063890595748332935e+01 6.225239387630580268e+00 7.600172091732316781e-01 2.521435892978151738e+00 9.275312568938196556e-01 2.638783925205096637e+00 1.081076830707363268e+00 2.771127360134406636e+00 4.388225826396167761e+00 6.570618326881323412e+00 9.022000560799803281e+00 1.115630707298046076e+01 5.243903148165834693e+00 9.320392210051076987e+00 6.522044978464297316e+00 1.219690389979324685e+01 6.124631095515380430e+00 1.007076871073982360e+01 6.755902517852405254e+00 8.922919461095272453e+00
6.026173202538192442e+00 3.535883539619009142e+00 8.501167522685063815e+00 4.924756141575226565e+00 1.106214805297248915e+01 6.319255789044414762e+00 6.881780165936631777e-01 2.283101924524232995e+00 8.684957527636208985e-01 2.470830617682520547e+00 1.029655261338556560e+00 2.639318280701899777e+00 4.487158426611411954e+00 7.215114662154464398e+00 8.463793105065157363e+00 2.143605240773475984e+01 5.425560832102557463e+00 7.030006273871157063e+00 9.064939851172404417e+00 1.996675352008133331e+01 6.366428976646426818e+00 9.889926549504924225e+00 7.448844972879714810e+00 1.261849448636566606e+01
6.225895340151820889e+00 3.736887961645908529e+00 8.598614951090445047e+00 5.073595842801373657e+00 1.103348530864218269e+01 6.396667084056711694e+00 7.179787633210991116e-01 2.381969002146776759e+00 8.809713551828870504e-01 2.506323142210102439e+00 1.027623989531149862e+00 2.634111530508781662e+00 4.424458243578315297e+00 9.263747533549052449e+00 7.113606455712534249e+00 1.507405707563910191e+01 5.301141758342682309e+00 9.327405629639265783e+00 7.185340787851167477e+00 1.719087738287180400e+01 6.181828804619068585e+00 1.001515315849195353e+01 7.402354973367835100e+00 1.203043669981889607e+01
5.867405220868159077e+00 3.572187740509814802e+00 8.186970764921445820e+00 4.880174139434076075e+00 1.056155111825164639e+01 6.164469949722946929e+00 7.000622952698439816e-01 2.322529274009508260e+00 8.436669994259475835e-01 2.400193975682990644e+00 9.778238694961858268e-01 2.506458772558172843e+00 4.070859273704098058e+00 6.877138930014554674e+00 9.357636412580427887e+00 1.162022631666078176e+01 4.810744219088106455e+00 9.385517035467412228e+00 6.730567339135276939e+00 1.318607868402912686e+01 5.595843038367999789e+00 6.607989454614878966e+00 1.032706977886391719e+01 9.799255751158012728e+00
5.761764866947416408e+00 3.536848361169834476e+00 8.108078331280093920e+00 4.869103546955139805e+00 1.052125277408393345e+01 6.180993550691774807e+00 7.151363564935776518e-01 2.372539035229213500e+00 8.525948478328705393e-01 2.425593299444779749e+00 9.872281047942665921e-01 2.530564643225075017e+00 4.077882367019182830e+00 9.489838423687151803e+00 6.728354233638055071e+00 1.082163695276378057e+01 4.880745104795487954e+00 9.343909190166094447e+00 6.796635147950396139e+00 1.358682841547622644e+01 5.724224806762100215e+00 9.815291137472341276e+00 7.006046310829796120e+00 1.051098631180449772e+01
6.772598544976809798e+00 3.944272138972603425e+00 9.123266276882942449e+00 5.223592401890946313e+00 1.150393233487252864e+01 6.492541545999254815e+00 6.715804816257967547e-01 2.228037903622777094e+00 8.360832310047300320e-01 2.378618517995671144e+00 9.818061690898829408e-01 2.516666601337803399e+00 4.405528739070298627e+00 8.406007557990694323e+00 7.696738463103002914e+00 5.514395885915258333e+01 5.233679851137003958e+00 7.484235613792133535e+00 8.875031975957305974e+00 3.154523202901208379e+01 6.039812510637549536e+00 9.727060546302332966e+00 7.862238784836927508e+00 1.636367269362265731e+01
6.514081081850729760e+00 3.691293531689364471e+00 8.920539256377935544e+00 5.012050956858073114e+00 1.132932276644146086e+01 6.309125197551679776e+00 6.854169200643004389e-01 2.273941707892262798e+00 8.448566284023353301e-01 2.403578416957214525e+00 9.868171129307163891e-01 2.529511127291550032e+00 4.509059334550352460e+00 8.339485505490111805e+00 8.454995753792131197e+00 1.356374628275380019e+02 5.299287458610309365e+00 8.758177057738592453e+00 7.908873367647431429e+00 4.118377314438221504e+01 6.053822349560246785e+00 7.710457943865620223e+00 1.010167605619537490e+01 1.855312635564894919e+01
6.684523137369350110e+00 3.977653437000381320e+00 8.851946189940877119e+00 5.177299007219752447e+00 1.097254394617272233e+01 6.303775725444308087e+00 7.253808178219525171e-01 2.406526081015182061e+00 8.087080260699591738e-01 2.300737285744856475e+00 8.952714827018131150e-01 2.294851982092902976e+00 4.134998982921498367e+00 1.076735896050580088e+01 8.298546932848820390e+00 1.762452265729742962e+01 4.764727482889751009e+00 8.814603418113291511e+00 1.070990579282023170e+01 2.714422058939272020e+01 5.408829320105631666e+00 8.439035640717371223e+00 1.063972061599500840e+01 2.283750549275904973e+01
6.068173710686934896e+00 3.582146674744252746e+00 8.514136087070971470e+00 4.961056913984291050e+00 1.101763806462701112e+01 6.335197485555456254e+00 6.927469328063035059e-01 2.298259799945188142e+00 8.615663924149841169e-01 2.451116929330824146e+00 1.014777807214804151e+00 2.601182896039424097e+00 4.478048601241143345e+00 7.546198431863458289e+00 8.989800956762747930e+00 2.009213506131238702e+01 5.355985415861178822e+00 7.264849732592599807e+00 9.468448194261098294e+00 1.967249504779324454e+01 6.222171307592479828e+00 7.259092457383858665e+00 1.059557997212394476e+01 1.255926465386335522e+01
5.999070436370027792e+00 3.457623518554844733e+00 8.155639918006237110e+00 4.645287148576793257e+00 1.033507126535254805e+01 5.814070920763457551e+00 5.454430867363633251e-01 1.809563992645395469e+00 7.076082875429835495e-01 2.013113173051769067e+00 8.613758999625951152e-01 2.207967349947842717e+00 3.906479064991191130e+00 7.111882482550154982e+00 8.189031805672938091e+00 2.422719430142978325e+01 4.540293226258289572e+00 8.251483472813776032e+00 6.618401213893795543e+00 1.814412188998083408e+01 5.313411796189168257e+00 8.800123535008115283e+00 6.633143743489841704e+00 1.119399259632110954e+01
6.324437954957826236e+00 3.684934637793778833e+00 8.743853601588005731e+00 5.038614544205839429e+00 1.120894557063732933e+01 6.382321209071187162e+00 6.878999526251047270e-01 2.282179420067325992e+00 8.578711488141732566e-01 2.440604120188807347e+00 1.008858425161549999e+00 2.586009731704412395e+00 4.390732882471440668e+00 8.622047609457849759e+00 7.322966590836561984e+00 2.573963182654133774e+01 5.248676237272978717e+00 8.879473896273376354e+00 7.341954912216438700e+00 2.302677860865190240e+01 6.083632233460630978e+00 9.794756945571753803e+00 7.602472930409446938e+00 1.400335800023637312e+01
6.465768053129592019e+00 3.753601673872034805e+00 8.698377975877091828e+00 4.968967627895129802e+00 1.092597384138575478e+01 6.150543563901276656e+00 6.028280252840356734e-01 1.999944494362976721e+00 7.618194929190074127e-01 2.167341581193721556e+00 9.057119493516319064e-01 2.321614048604582425e+00 3.976760347609645141e+00 8.738110149482119837e+00 7.051548034780517504e+00 1.994350659390076430e+01 4.619753610121950516e+00 6.769764881370229581e+00 9.089316570623719116e+00 1.657040462366868994e+01 5.310752006731076946e+00 6.667646715622967513e+00 1.007351134583291774e+01 1.053451927129344767e+01
6.425372024573070995e+00 3.713932736127142142e+00 8.809092142507578771e+00 5.036003591584095496e+00 1.124307251055688894e+01 6.351962904684802957e+00 6.422419232049564330e-01 2.130704182976805861e+00 8.120337104143391382e-01 2.310198702969345153e+00 9.669295409050775447e-01 2.478533258651214766e+00 4.275057399528685131e+00 7.297658844408780432e+00 8.379716355008296702e+00 2.509952023607320726e+01 5.113803021952997518e+00 7.046814215849670937e+00 9.030095347591279520e+00 2.043440246790652637e+01 5.955369015393570109e+00 9.866116913976586744e+00 7.402328006276761130e+00 1.236250748992831561e+01
6.385537872876794196e+00 3.827687255564118818e+00 8.847626295307629007e+00 5.198860025437824994e+00 1.137557471719807189e+01 6.562146049419684601e+00 7.116077778914399188e-01 2.360832617722686599e+00 8.706312774866420412e-01 2.476906095113563300e+00 1.015501527526701642e+00 2.603037980821220732e+00 4.537922246238093926e+00 9.376479507773360922e+00 7.754175496069835916e+00 2.187597855921264056e+01 5.460436545993048618e+00 9.515324530078565601e+00 7.810957390761654295e+00 2.347335838111597894e+01 6.346672183538397682e+00 1.036271731317839517e+01 7.990422817283207912e+00 1.449542392223183462e+01
6.299227806302290844e+00 3.631200331998081676e+00 8.801849717580855881e+00 5.019147857964961545e+00 1.137848742451812356e+01 6.415948634895331182e+00 6.584172929965899090e-01 2.184367676821922455e+00 8.218783752085675465e-01 2.338206353197133769e+00 9.707295536543992798e-01 2.488273857958809732e+00 4.291762231140221928e+00 8.237839493593121176e+00 7.416053288816017108e+00 4.350608010332841502e+01 5.165799599000272302e+00 8.670612744580399323e+00 7.441107192704583539e+00 2.799052488752485957e+01 6.027130093520122855e+00 9.821506268524840877e+00 7.774794812198101646e+00 1.510586666941232181e+01
